LE,gammaE,LElev,LA,w,nugget
15.560846410203212,0.7720966865199087,945.0600428878153,7.870921687134855,0.9659943872768018,0.22573301664517553
16.978554319930595,0.7199842191994636,1226.441936241026,4.119275541347087,0.9674989335464328,0.19708686287740196
15.901339997083273,0.7219681700669272,1080.3173192111562,5.432676712013066,0.9695848302262239,0.20708202194014044
15.432871065599283,0.7451819106101436,1167.2572443516606,10.36773754895857,0.978517258309817,0.21735568863762592
16.082251613988404,0.7094800007128802,1050.4934570300281,7.8789697193376025,0.9819518945089959,0.2039620318784313
15.990751013639864,0.7158057169140232,1049.4616678750724,15.992713489439616,0.9726247299132402,0.21199010133195104
16.497706175726822,0.6941037900524959,1322.244723375195,4.2321213615521005,0.975691916103512,0.21259546903790946
15.63509821890301,0.796915609366773,1042.9222609640633,10.09163552462746,0.9688478747965726,0.23001093643518988
14.66996260943353,0.6432510948137093,1189.420637569938,8.166921807229441,0.9835391034195028,0.17667170716278696
14.619662079662024,0.6880128388266492,1171.653193219756,14.13679862889638,0.9767170489083495,0.19411713017572851
16.240505940671234,0.6889972893746157,1130.9565560407577,13.495635165636259,0.987004719047481,0.2002894264414931
16.492757464946667,0.7890624093979334,1271.683936331277,5.038791559375444,0.9585618151093807,0.21991703038788665
15.589417379895112,0.7295658003445415,1073.769749431554,10.037206287080265,0.981821454513707,0.21521144729013664
15.160518592209058,0.7034438547099727,1289.9109694095994,5.395980374293144,0.9565038184172567,0.1977248207999229
16.1149029339692,0.6839815887727861,1217.8536837203262,4.546167383663267,0.969763889856909,0.1962709791711241
14.956724152846974,0.7542058735278345,1217.9577131069018,8.217555851358942,0.9681000206722397,0.21865130862825727
16.23904280632712,0.7712339857975467,1198.2263725497817,4.873808102457369,0.9724670000476746,0.23572293976954803
15.020403244647035,0.6760891878014246,1116.3102497251148,6.880125054046511,0.9660939906493574,0.18117523001820598
16.390506605634112,0.6503724155092552,1033.6210757715903,11.95058532336613,0.9819492643612187,0.18321980796775644
14.693149276121932,0.9054866496745635,1238.809323755306,9.355346695639705,0.9863861449631752,0.2664469251631419
17.546936228394387,0.6747234782516678,1118.1486061767255,9.080714101898414,0.9679507448251058,0.20004082040136076
17.224428346754447,0.7248060813982552,1578.6713173341118,7.460007216257191,0.9772320190448979,0.23454343771603284
17.521155020140966,0.841483105194952,1406.8209020360744,7.340936466877711,0.9868635728322847,0.27182479258604536
