LE,gammaE,LElev,nugget
14.356999464654795,0.6823073909313536,1144.4568940639483,0.18983891059146873
13.358449806671539,0.6864793765901362,985.563025367213,0.17678940267451895
14.9934268840085,0.6864100277005099,1222.8806525309212,0.20819847740308442
15.678509994980782,0.7068716498414214,1197.6979635082157,0.21448751767381943
15.416714973921371,0.7037762780603604,1267.8585248097788,0.21793002341534634
15.878570464509625,0.7665366849273579,1103.4471121967354,0.23663115517033423
13.860650232216976,0.7528664199510889,1107.0169990050106,0.21212353873690368
16.767533518610044,0.7339969363453522,1252.0633088385946,0.23539242398455285
16.07025946104279,0.6756053644790945,1216.906977551476,0.2069464693015668
16.653601777988072,0.6875919472396711,1265.665776282193,0.213310947443687
17.523807408103476,0.6778418110131527,1267.2669947189943,0.22267102088480697
17.606205898319658,0.6981057560932085,1305.6834959295388,0.2207274054231508
15.227307883394072,0.781842833794182,1296.7087117756876,0.23169642905495724
13.871475659046268,0.7311100830879659,1041.8739202162287,0.21893407614405735
14.146679630388943,0.7228631322939711,1049.0534925369848,0.20942123065231616
13.420315495224191,0.7348750435265429,1142.1055646248876,0.20844801632235935
14.743654243447288,0.6252921955653986,1106.135623455988,0.1813343190483903
